name,tema-sany,teklipler
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,3,Orta hünär bilim maksatnamalaryny hünärleri özleşdirmegiň okuw meýilnamalaryny kämilleşdirmek. Döwrüň talaplaryna laýyk gelýän dersleri öwrenmegiň mümkinçiliklerini seljermek. Maýyplar üçin onlaýn hünär bilimiň elýeterliligini üpjün etmek.
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,3,"Okaýanlaryň olara berilýän okuw hyzmatlarynyň hiline pikirlerini yzygiderli soraşdyrmak esasynda bilim edarasynyň mümkinçiliklerini doly ýüze çykarmak, özüniň güýçli we gowşak taraplaryny öwrenmek. 
-	talyplaryň okaýan derslerini özbaşdak saýlamaklary üçin mümkinçilik döretmek, okuw meýilnamalarynda talyplara erkin saýlamaga hödürlenýän dersleri girizmek; 
-	orta hünär okuw mekdepleriniň arasynda geçirilýän döwlet ders bäsleşiklerinde I orun alan zehinli talyplary ýurdumyzyň ýokary okuw mekdeplerine kabul etmek; 
-	goşmaça üns talap edýän okaýanlara artykmaç wagt sarp edilmegi, beýlekileriň bolsa öz ukyplaryna görä ýumuşlar bilen meşgullanmagy;
-	başarnyklara esaslanýan bilimiň öňe sürülmegi."
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,4,Döwlet bilim edaralarynda tölegsiz orta hünär bilimi ýola goýmak hem-de bilime berilýän döwlet maliýe goldawyny güýçlendirmek.
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,4,"Bilim edaralary mugallymlaryň hünär şahsyýetini kämilleşdirmäge şert döretmeli, hünär taýdan dowamly ösüşini ýeňilleşdirmäge we talyplar bilen okuw işini alyp barmakda mugallymlara öz pikirlerini we tejribelerini netijeli ulanmaga mümkinçilik berýän dolandyryş işlerini amala aşyrmak. "
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,6,"Sanly bilimiň mümkinçiligini deňleşdirmek üçin talyplara we mugallymlara islendik wagtda, islendik ýerde internete girmek we enjamlary ulanmak mümkinçiligini döretmek. "
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,6,Bilim ulgamyndaky sanly tehnologiýalaryň ulanylmagynyň netijesinde ýalňyzlygyň we göwniçökgünligiň artmagyna sebäp bolup biljek izolýasiýa mümkinçiliginiň öňüni almak üçin tagalla etmek.
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,12,Tölegsiz orta hünär  bilimi döretmek hem-de bilime berilýän döwlet maliýe goldawyny dowam etdirmek we güýçlendirmek.
Mary şäherindäki jemagat hojalygy orta hünär okuw mekdebi,12,Hususylaşdyrmak tejribesini bilim ulgamynyň ähli derejelerine ýaýratmak. Hususy pudagyň bilimdäki paýyny artdyrmak.
Türkmenaragatnaşyk agentliginiň Politehniki orta hünär okuw mekdebi,1,Ýurdumyzda alyp barylýan syýasy we jemgyýetçilik wakalaryň talyplaryň arasyndaky hepdelik tanyşdyrylyşy  
Türkmenaragatnaşyk agentliginiň Politehniki orta hünär okuw mekdebi,2,Talyplar we mugallymlar üçin üznüksiz internet elýeterliligini üpjün etmek hem-de döwrebap enmjamlar bilen üpjçn etmek boýunça işleri geçirmek
Türkmenaragatnaşyk agentliginiň Politehniki orta hünär okuw mekdebi,6,Bilimiň hilini has-da ýokarlandyrmak maksady bilen degişli gurnaklary döretmek we talyplarda höwes döretmek
Türkmenaragatnaşyk agentliginiň Politehniki orta hünär okuw mekdebi,12,"Ýadygärliklere gezelençleri, duşuşyklary, meşhur şahsyýetlerimiziň ömri we döredijiligi barada bäsleşikleri yzygiderli geçirmek. "
Türkmenaragatnaşyk agentliginiň Politehniki orta hünär okuw mekdebi,13,Taryhy bilimli söhbetdeşlikleri yzygiderli geçirmek.
Türkmen döwlet neşirýat gullugynyň Neşirýat-çaphana orta hünär okuw mekdebi,2,Okuw mekdebinde häzirki öwredilýän hünärleri kämilleşdirmek.
Türkmen döwlet neşirýat gullugynyň Neşirýat-çaphana orta hünär okuw mekdebi,13,Okuw mekdebinde çaphana işi boýunça müzeý döretmek
